Gender,Age,Driving_License,Region_Code,Previously_Insured,Vehicle_Damage,Annual_Premium,Vintage,VAge1,VAge2,VAge3,VPolicy0,VPolicy1,VPolicy2,VPolicy3,Response
1,28,1,21,1,0,20653,245,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
1,38,1,28,1,0,62921,164,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
0,46,1,28,0,1,44013,247,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
0,44,1,28,0,1,46958,142,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1
1,33,1,41,1,0,15817,61,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0,23,1,11,1,0,30417,46,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0,44,1,48,1,0,2630,146,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
1,24,1,10,1,0,27206,282,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
1,25,1,29,1,0,32158,286,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
1,30,1,14,0,1,42577,180,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
0,48,1,28,0,1,37262,219,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
0,73,1,28,0,1,29497,246,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
1,22,1,29,1,0,31507,60,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0,26,1,18,0,1,39673,79,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
0,50,1,17,1,0,44697,87,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
1,51,1,36,1,0,22357,277,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
0,52,1,28,0,1,2630,130,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1
1,24,1,15,0,1,30040,73,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0,50,1,8,1,0,39941,198,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
0,40,1,8,0,1,58623,57,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1
1,24,1,32,0,1,2630,239,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0,51,1,28,0,1,54308,259,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
0,24,1,28,0,1,2630,87,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1
1,45,1,7,1,0,2630,51,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
1,37,1,41,0,1,2630,83,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
0,78,1,8,1,0,61076,219,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
0,70,1,28,0,1,2630,67,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
0,40,1,18,0,1,45459,127,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
0,21,1,12,0,1,32387,220,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0,24,1,36,0,0,30363,123,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1
1,60,1,41,0,1,2630,14,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
0,23,1,8,1,0,28724,117,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0,49,1,8,0,1,32925,74,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
0,25,1,8,1,0,37586,190,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0,37,1,28,0,1,2630,291,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
1,24,1,8,1,0,49652,249,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0,24,1,15,1,0,33951,102,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
1,39,1,29,0,1,43063,55,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1
1,22,1,15,1,0,25244,23,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0,38,1,28,0,1,38681,178,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1
1,22,1,36,0,0,37961,244,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
1,25,1,6,1,0,44135,138,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
1,74,1,41,0,1,22601,269,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
0,42,1,8,0,1,37023,274,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
0,26,1,11,1,0,36571,228,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0,38,1,13,1,0,42464,273,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
1,21,1,3,0,1,2630,218,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1
0,40,1,8,0,1,34007,110,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
0,27,1,50,1,0,27095,204,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0,52,1,8,0,1,34864,35,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
0,35,1,28,0,1,35342,82,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
1,43,1,28,0,1,34676,277,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
0,23,1,8,1,0,46296,250,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0,45,1,12,0,1,31427,299,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
0,39,1,0,1,0,2630,239,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
0,26,1,6,0,1,28467,33,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1
1,77,1,49,0,1,27784,38,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
1,62,1,28,1,0,43212,13,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
0,69,1,28,1,0,34319,299,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
0,66,1,28,0,1,52775,110,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
0,48,1,28,1,1,37292,240,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
1,35,1,16,0,1,36023,162,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1
1,21,1,12,1,0,26574,225,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
1,66,1,28,1,0,84456,281,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
0,30,1,30,1,0,36486,228,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
1,21,1,46,0,0,22473,156,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0,24,1,28,1,0,35183,55,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
1,39,1,50,0,0,2630,48,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
1,27,1,27,1,0,29909,134,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0,20,1,33,0,1,45631,77,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1,25,1,41,1,0,35975,144,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0,24,1,37,0,1,30694,184,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
1,25,1,45,1,0,23191,242,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0,28,1,5,0,1,2630,109,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
1,34,1,8,1,0,38443,90,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
0,37,1,28,0,1,48419,288,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
1,65,1,28,0,1,38866,141,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
1,29,1,39,0,1,36349,291,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
0,25,1,43,1,0,2630,52,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
1,25,1,2,1,0,33437,267,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
1,39,1,28,0,1,40088,50,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
1,54,1,20,0,1,2630,215,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
1,39,1,46,0,0,27509,191,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
1,45,1,28,0,1,21106,160,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
1,25,1,31,0,1,2630,113,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0,64,1,33,0,1,44333,16,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
0,53,1,28,0,1,42474,162,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
1,29,1,11,1,0,35490,115,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0,24,1,8,0,1,60750,153,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0,56,1,36,0,1,2630,139,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
0,47,1,28,0,1,32663,18,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1
1,41,1,3,0,1,29395,56,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1
0,53,1,35,0,1,23809,171,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
0,41,1,29,0,1,31389,221,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1
1,25,1,50,0,0,37965,113,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
1,22,1,29,0,1,40840,74,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
1,42,1,28,0,1,28792,152,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
0,37,1,28,0,0,52581,115,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
0,20,1,2,1,0,29543,248,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0,42,1,28,1,0,27621,251,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
0,24,1,6,1,0,41830,105,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0,41,1,28,0,1,45862,111,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
1,56,1,28,1,0,63956,102,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
1,29,1,41,0,1,40023,272,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
1,23,1,41,1,0,36921,147,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0,29,1,29,1,0,34844,54,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
0,21,1,3,1,0,28393,189,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0,47,1,8,0,1,31338,241,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
1,24,1,46,0,1,22800,36,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0,24,1,16,1,0,38518,234,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
1,34,1,50,0,0,36015,217,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
1,47,1,28,1,0,28983,62,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
0,26,1,28,1,0,48404,137,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0,21,1,28,0,1,23934,258,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1
0,21,1,24,0,0,28312,186,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
1,53,1,19,1,1,36722,82,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
0,32,1,39,1,0,38244,232,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
1,67,1,38,0,1,27174,198,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
1,42,1,41,1,0,43035,126,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
1,23,1,25,1,0,31016,36,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
1,27,1,11,1,0,33269,80,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
1,25,1,41,0,1,41362,44,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
1,58,1,28,1,0,38612,124,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
1,73,1,28,1,0,37672,137,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
1,45,1,8,0,1,31952,211,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
0,22,1,47,1,0,37761,275,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
1,25,1,3,0,1,26510,150,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1
0,47,1,35,0,1,31801,155,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
0,25,1,41,1,0,28512,252,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0,36,1,28,0,1,36776,66,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1,56,1,28,0,1,56971,105,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
1,69,1,29,0,1,84670,58,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1
0,22,1,6,1,0,24523,259,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
1,75,1,28,0,1,2630,299,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
0,53,1,28,0,1,39669,189,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1
0,32,1,46,0,0,2630,160,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
1,31,1,18,1,0,27912,137,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
1,57,1,28,0,1,26552,109,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
0,22,1,8,1,0,28779,39,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
1,62,1,15,1,0,42223,71,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
0,60,1,7,1,0,38454,67,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
1,24,1,27,0,1,15627,41,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0,23,1,38,0,0,2630,110,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
0,64,1,28,1,0,54735,178,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
1,23,1,29,1,0,32409,284,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
1,30,1,8,1,0,2630,91,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1,26,1,11,1,0,36371,195,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0,28,1,6,1,0,45672,138,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0,28,1,32,0,0,20745,108,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
1,53,1,28,0,1,2630,117,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
0,60,1,28,0,1,55320,142,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
1,25,1,28,1,0,34094,116,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
1,74,1,28,0,1,48910,21,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
1,46,1,28,0,1,33132,40,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
1,22,1,46,1,0,51832,64,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
0,26,1,27,1,0,49625,151,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
1,54,1,30,1,0,22105,67,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
0,22,1,37,1,0,24054,68,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
1,28,1,50,1,0,33333,124,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0,72,1,23,0,1,2630,212,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
0,34,1,28,0,1,30586,158,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1
0,43,1,46,0,1,31690,214,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
0,48,1,9,0,1,23192,121,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
0,40,1,8,0,0,2630,61,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
0,47,1,28,0,1,31182,145,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
1,20,1,15,0,1,38799,131,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0,22,1,29,1,0,36957,66,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
1,24,1,47,1,0,25483,58,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
1,44,1,6,0,1,2630,172,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
0,29,1,28,0,1,35703,253,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0,53,1,28,0,1,56046,22,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1
0,62,1,8,0,1,38887,118,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
0,35,1,36,0,1,2630,196,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
1,61,1,28,1,0,42455,207,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
0,22,1,12,0,1,2630,42,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
0,23,1,50,1,0,37427,142,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0,23,1,46,1,0,49438,216,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0,39,1,12,1,0,2630,278,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
1,33,1,15,1,0,97070,147,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
1,99,1,27,0,1,38472,10,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0,72,1,46,0,0,27453,108,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
0,34,1,28,0,1,29905,181,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1
0,38,1,35,0,1,46005,27,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
1,22,1,46,1,0,41117,124,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0,71,1,28,0,1,28941,89,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1
0,25,1,28,1,0,73781,196,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0,24,1,50,0,1,2630,126,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1
0,46,1,19,0,1,30220,108,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
1,58,1,28,0,1,39753,225,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
0,23,1,18,0,1,37531,263,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0,60,1,28,0,1,42770,23,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
1,55,1,43,1,0,33308,107,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
0,58,1,8,1,0,30149,128,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
1,39,1,41,0,1,46062,198,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
1,26,1,28,1,0,53583,288,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
1,56,1,39,0,1,2630,299,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
1,47,1,9,1,0,34645,267,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
0,27,1,46,1,0,2630,105,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1,25,1,29,1,0,25393,82,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
1,28,1,28,1,0,54527,65,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0,25,1,46,1,0,20646,158,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
1,26,1,37,1,0,2630,101,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1,24,1,3,1,0,36633,120,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0,48,1,28,0,1,46986,286,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
1,24,1,28,1,0,36086,115,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
1,55,1,47,1,0,50123,84,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
0,37,1,15,1,0,32416,185,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
0,46,1,50,0,1,51614,105,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
0,57,1,28,1,0,42262,67,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
1,22,1,47,0,1,30409,146,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1,58,1,28,0,1,25035,248,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
1,30,1,30,1,0,2630,180,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1,23,1,10,1,0,25126,150,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0,57,1,50,0,1,35579,214,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
0,32,1,30,1,0,30071,259,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0,38,1,28,0,1,35392,124,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
0,23,1,25,1,0,2630,20,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0,28,1,28,1,0,24123,82,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
1,25,1,13,0,1,13088,237,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
0,42,1,28,0,1,52688,38,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
0,52,1,41,1,0,2630,287,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
0,61,1,28,0,1,52519,198,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1
0,34,1,46,0,1,34850,218,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
0,24,1,39,1,0,29349,211,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
1,67,1,7,0,1,2630,245,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
1,78,1,28,0,1,2630,111,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
1,46,1,8,0,1,38357,81,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
0,50,1,28,1,1,28860,257,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
1,23,1,15,1,0,28017,39,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
1,45,1,28,0,0,34286,203,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
0,49,1,28,0,1,32712,71,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
1,47,1,28,0,1,44239,148,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
1,41,1,46,0,1,2630,181,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
0,27,1,33,1,0,36621,102,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0,21,1,50,1,0,49727,215,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0,45,1,28,0,1,51563,279,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
0,34,1,16,0,1,21879,233,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
1,25,1,47,0,1,2630,167,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1
1,45,1,45,0,1,30062,37,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
1,64,1,28,0,1,46600,289,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
1,24,1,8,1,0,45304,211,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0,37,1,0,1,0,2630,231,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
0,45,1,28,0,0,39963,57,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
0,24,1,36,1,0,35231,115,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0,24,1,28,1,0,62732,136,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0,34,1,28,0,1,46348,91,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1
0,25,1,45,0,1,22358,252,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1
1,42,1,28,0,1,42610,277,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
0,73,1,28,0,1,26894,81,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
0,76,1,28,1,0,40318,166,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
0,61,1,27,0,1,26710,27,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1
1,23,1,8,0,1,52611,16,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
1,37,1,28,0,1,47551,87,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
0,45,1,28,0,1,41152,88,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
0,46,1,46,1,0,32683,213,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
0,42,1,28,0,1,2630,284,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
0,60,1,41,0,1,38951,222,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
0,24,1,48,0,1,2630,57,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
0,36,1,8,0,1,2630,68,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
0,28,1,33,1,0,32067,233,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
0,49,1,28,0,1,38395,126,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1
0,40,1,28,0,1,31273,213,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1
1,32,1,26,0,1,39303,153,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1
1,40,1,28,0,0,34000,254,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
0,42,1,39,0,1,52355,272,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
0,59,1,28,0,1,40262,147,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1
0,66,1,46,1,0,37666,263,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
0,48,1,28,1,0,2630,114,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
1,30,1,30,1,0,32672,162,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
1,22,1,2,0,1,23282,287,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0,20,1,47,1,0,2630,280,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0,36,1,11,0,1,33620,268,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
0,42,1,48,0,1,2630,251,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
1,40,1,28,0,1,44134,17,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
1,27,1,50,1,0,33849,266,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0,25,1,13,0,1,23438,172,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
1,31,1,18,0,1,21189,14,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1
1,52,1,28,0,1,66623,278,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
1,77,1,30,0,1,27061,73,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
1,22,1,3,0,0,38965,12,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
1,24,1,14,1,0,25088,232,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
1,42,1,28,0,1,37979,22,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
0,37,1,38,0,1,31346,25,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
0,21,1,33,1,0,40286,201,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0,37,1,41,0,1,36625,117,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
1,48,1,28,0,1,36365,200,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
1,34,1,28,0,1,49455,226,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
0,56,1,41,0,1,32519,142,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
1,32,1,8,0,1,2630,55,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
0,55,1,28,1,0,2630,27,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
0,28,1,6,1,0,16425,221,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0,72,1,28,0,1,36608,157,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
0,23,1,14,0,1,2630,94,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1,43,1,28,1,0,28585,62,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
0,22,1,50,1,0,31274,162,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
