Gender,Age,Driving_License,Region_Code,Previously_Insured,Vehicle_Damage,Annual_Premium,Vintage,Response,VAge1,VAge2,VAge3,VPolicy0,VPolicy1,VPolicy2,VPolicy3
1,25,1,41,1,0,20555,196,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,75,1,8,0,1,62888,260,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1,23,1,46,1,0,30478,84,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,23,1,30,1,0,24176,121,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,52,1,8,1,0,42599,230,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,31,1,12,0,1,25736,250,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,47,1,28,0,1,40947,186,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1,24,1,8,1,0,41362,250,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,55,1,45,0,1,25359,211,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1,78,1,8,0,1,2630,255,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,21,1,24,0,1,26933,66,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,25,1,23,1,0,31726,291,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,39,1,28,0,1,68601,130,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,50,1,8,1,0,2630,214,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1,68,1,28,1,0,28212,190,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,21,1,46,1,0,29392,11,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,30,1,21,1,0,25208,97,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,57,1,28,0,1,53832,50,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1,21,1,32,1,0,32174,168,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,38,1,28,0,1,44135,251,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,45,1,46,1,0,19861,192,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,20,1,35,0,1,44551,286,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1,23,1,28,1,0,33174,113,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,21,1,13,1,0,24896,32,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,49,1,46,0,1,29005,168,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,36,1,39,0,1,2630,86,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,47,1,28,0,1,49171,29,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,44,1,41,1,0,35301,22,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1,23,1,28,0,0,35506,287,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,61,1,42,0,1,21691,154,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,24,1,28,0,1,42139,273,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,23,1,27,0,0,35314,81,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,26,1,15,0,1,26027,72,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,44,1,28,0,1,44597,140,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1,25,1,6,1,0,24365,148,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,42,1,28,0,1,39132,64,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1,26,1,20,0,1,2630,134,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,24,1,8,0,1,31728,57,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,21,1,2,1,0,16941,205,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,41,1,28,0,0,26024,90,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,24,1,8,0,1,37707,58,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,21,1,11,1,0,27578,276,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,58,1,28,1,0,28852,224,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0,33,1,3,0,1,48452,169,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0,54,1,35,0,1,2630,245,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1,74,1,8,0,1,33337,264,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1,43,1,28,0,1,36044,59,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1,24,1,8,1,0,50522,238,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,23,1,46,1,0,23639,240,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,84,1,8,1,0,45822,177,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,43,1,41,1,0,33802,130,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1,40,1,28,0,1,25011,99,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1,24,1,32,0,1,2630,149,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,41,1,29,0,0,2630,94,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,49,1,41,0,1,33286,196,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1,26,1,18,1,0,15917,440,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,36,1,41,1,0,28505,236,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1,41,1,28,0,1,50546,69,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,45,1,28,0,1,25817,284,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1,21,1,16,0,1,20347,139,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1,54,1,14,0,0,38838,35,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1,44,1,28,0,1,24556,277,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1,25,1,28,1,0,32640,62,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,30,1,33,1,0,46198,156,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,44,1,28,0,1,28515,3306,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,71,1,6,1,0,28357,63,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,31,1,46,0,1,28648,200,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1,24,1,49,1,0,2630,51,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,26,1,18,1,0,32791,16,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,37,1,8,0,1,21568,23,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,34,1,28,0,1,31782,35,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,32,1,41,0,1,26339,2490,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1,62,1,48,1,1,2630,283,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1,42,1,28,0,1,48408,290,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,24,1,47,0,1,25022,213,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,27,1,37,1,0,25703,93,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,26,1,18,1,0,21170,20,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,46,1,29,1,0,75185,136,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,26,1,2,0,1,26873,265,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,46,1,0,0,1,2630,233,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,42,1,46,0,1,27100,186,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1,23,1,8,1,0,21450,285,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,23,1,11,1,0,28388,230,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,65,1,28,0,0,2630,173,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,47,1,28,0,1,33816,111,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1,60,1,9,1,0,2630,270,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,66,1,28,1,0,45606,41,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1,25,1,21,1,0,29534,273,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,35,1,8,0,1,43840,138,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1,42,1,28,0,1,2630,151,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,60,1,50,1,0,35699,51,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,37,1,36,0,1,25905,70,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1,21,1,8,0,1,43202,117,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,20,1,8,1,0,42115,230,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,40,1,28,0,1,27128,91,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,63,1,8,1,0,32527,204,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,34,1,9,0,1,26424,140,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1,57,1,18,0,1,2630,166,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,27,1,41,1,0,21030,253,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,50,1,7,1,1,27750,164,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1,23,1,46,1,0,2630,100,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,43,1,20,1,0,2630,169,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,53,1,41,1,0,113663,222,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1,39,1,22,0,1,87386,73,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1,28,1,28,0,1,30827,11,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1,29,1,36,0,1,2630,50,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,42,1,28,0,1,49132,149,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1,71,1,36,0,1,40436,296,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1,22,1,24,1,0,24015,73,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,23,1,46,1,0,28229,272,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,53,1,0,1,0,2630,121,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,25,1,13,1,0,28158,262,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,45,1,7,0,1,31551,219,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1,53,1,28,0,1,31094,101,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,49,1,28,0,1,43468,135,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,26,1,28,1,0,2630,222,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,25,1,12,1,0,30051,17,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,40,1,22,0,0,2630,240,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,28,1,6,1,0,24636,13,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,53,1,41,0,1,2630,241,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,45,1,29,1,0,40007,24,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1,38,1,48,1,0,2630,64,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,46,1,28,0,1,49689,268,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,24,1,37,0,0,2630,85,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,43,1,11,0,1,2630,99,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1,22,1,11,1,0,39728,105,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,55,1,28,0,1,65632,110,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,24,1,45,1,0,36146,233,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,72,1,8,0,1,26657,120,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,54,1,28,0,1,64220,29,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1,28,1,3,0,0,39535,239,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,27,1,3,0,1,27100,69,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,61,1,18,0,1,32241,295,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,74,1,46,0,1,26899,51,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,39,1,36,0,1,34239,157,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,55,1,28,0,1,28228,71,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,49,1,28,0,1,45944,169,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,49,1,28,1,0,46493,19,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,24,1,8,1,0,23029,243,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,52,1,46,1,1,23001,61,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,45,1,28,0,1,33714,40,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1,40,1,16,0,1,31705,168,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1,39,1,29,1,0,30709,130,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1,46,1,28,0,1,53914,262,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1,48,1,28,1,0,29231,34,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,53,1,28,0,1,41980,129,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1,21,1,28,1,0,43875,196,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,44,1,30,1,0,2630,273,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,28,1,35,1,0,29539,51,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,47,1,28,1,0,31213,42,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,65,1,8,0,1,27064,136,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,70,1,31,1,1,2630,94,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1,28,1,3,1,0,26213,69,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,21,1,30,1,0,33665,202,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,23,1,5,0,1,40872,263,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,25,1,39,0,1,2630,51,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,23,1,18,0,0,34078,287,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1,43,1,28,0,1,49514,219,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,32,1,8,0,1,2630,215,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,59,1,28,0,1,45957,17,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1,21,1,2,1,1,36239,95,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,22,1,29,0,0,2630,129,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1,61,1,8,1,0,27888,290,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,47,1,35,1,0,32575,2584,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,34,1,28,0,1,31024,205,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,28,1,10,0,1,30463,161,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1,48,1,28,0,1,35237,116,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,56,1,48,0,1,2630,155,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1,44,1,28,1,0,2630,56,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,27,1,18,1,0,27912,29,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,49,1,28,1,0,27148,106,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,78,1,8,0,1,37514,59,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1,47,1,28,0,1,44563,157,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,20,1,47,0,1,31305,130,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,31,1,10,0,1,30954,279,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0,45,1,46,1,0,27873,165,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1,26,1,46,0,1,32273,206,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,39,1,8,0,1,24643,192,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,23,1,28,0,1,40883,56,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0,41,1,3,0,1,29165,73,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1,23,1,39,1,0,31612,220,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,35,1,28,0,1,34900,172,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,61,1,28,0,1,70286,213,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,39,1,12,0,1,2630,162,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,31,1,8,1,0,2630,191,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,51,1,45,1,0,38492,97,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,29,1,28,1,0,24254,98,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,21,1,47,1,0,19020,86,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,38,1,28,0,1,32318,186,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,42,1,28,0,1,51893,189,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1,40,1,28,0,1,2630,89,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1,42,1,8,0,1,2630,24,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1,41,1,38,0,1,27712,59,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,35,1,15,0,0,2630,13,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1,75,1,28,1,0,48790,96,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1,25,1,37,0,1,22680,148,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,35,1,29,0,1,37800,190,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1,69,1,28,0,1,2630,22,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,39,1,24,0,1,32491,278,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1,23,1,24,0,1,34570,154,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,23,1,27,1,0,24142,57,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,56,1,28,0,1,40921,205,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,21,1,15,1,0,23036,140,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1,33,1,28,0,1,2630,287,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,32,1,11,1,0,33079,256,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,21,1,8,0,1,28503,35,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1,37,1,28,1,0,37837,79,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1,25,1,15,0,1,2630,72,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1,62,1,21,1,0,30885,295,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0,65,1,48,1,0,2630,22,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,53,1,28,0,1,35691,86,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1,21,1,36,1,0,31347,227,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,25,1,49,0,1,41846,164,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,26,1,51,1,0,2630,245,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1,43,1,28,0,1,41429,62,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,21,1,7,0,1,61688,225,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1,59,1,3,1,0,21484,107,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1,36,1,33,0,1,25544,21,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1,52,1,35,1,0,31326,1428,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0,23,1,49,0,0,2630,148,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,21,1,50,1,0,35355,244,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,67,1,35,1,0,51494,214,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,41,1,28,0,1,48849,299,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1,32,1,28,0,1,39406,113,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1,25,1,6,1,0,24468,273,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,57,1,28,0,1,28733,40,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,42,1,28,0,1,25683,153,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1,43,1,28,0,1,31858,15,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,46,1,0,1,0,2630,183,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1,31,1,11,1,0,37905,81,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,21,1,8,1,0,54056,189,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,47,1,28,0,1,51165,199,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1,23,1,45,1,0,24304,296,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,26,1,41,1,0,34885,294,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,46,1,24,0,1,29812,29,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1,68,1,28,0,1,27730,143,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1,25,1,32,1,0,33323,46,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,62,1,3,0,0,34209,90,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1,23,1,17,1,0,29141,160,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1,22,1,36,0,1,43012,250,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,29,1,28,0,0,38930,76,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,51,1,8,0,1,42734,290,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0,24,1,39,1,0,36872,197,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,22,1,8,1,0,29240,295,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1,26,1,41,1,0,25904,125,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,50,1,28,0,1,38357,96,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0,40,1,28,0,1,32969,234,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,53,1,28,0,1,22473,278,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1,23,1,50,1,0,51279,20,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,49,1,30,1,0,40630,118,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,25,1,29,1,0,36463,286,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,33,1,28,0,0,51964,243,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1,29,1,25,0,0,20019,214,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,42,1,3,0,1,2630,95,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,66,1,41,0,1,29368,109,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1,47,1,27,0,1,2630,77,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,23,1,2,0,1,23400,94,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,74,1,28,0,1,43905,239,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1,25,1,18,0,1,33867,108,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,62,1,28,0,0,59610,207,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,28,1,27,0,0,16856,277,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,25,1,24,1,0,36465,56,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,45,1,24,0,1,28989,62,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,26,1,28,0,1,2630,41,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,37,1,33,0,1,25390,135,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,26,1,23,0,1,23004,71,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,49,1,28,1,0,71164,299,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1,39,1,28,0,1,32274,24,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,46,1,8,0,1,20938,291,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1,44,1,28,0,1,43691,212,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1,30,1,8,1,0,36919,284,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,47,1,50,0,1,30026,284,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,24,1,33,0,0,40260,53,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,23,1,26,0,1,28001,236,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,22,1,10,1,0,36894,183,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,56,1,8,1,0,2630,213,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1,70,1,41,0,1,28920,227,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1,21,1,32,0,0,23192,205,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,38,1,8,1,0,31791,132,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0,72,1,9,0,1,30597,267,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1,44,1,28,0,1,63758,151,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1,38,1,47,0,1,31237,108,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1,49,1,28,1,0,31952,296,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,42,1,8,1,0,28776,178,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1,60,1,28,0,1,46845,245,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,76,1,24,0,1,19677,120,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,71,1,43,0,1,59177,132,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1,20,1,20,0,1,2630,201,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,60,1,11,1,0,27574,190,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1,59,1,41,0,1,17262,143,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,42,1,12,1,0,23445,130,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1,44,1,28,1,0,51881,99,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,41,1,50,0,1,17277,70,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1,22,1,50,1,0,34140,103,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,23,1,37,0,1,29805,280,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
